.ьёс|эд	pl,nom,2sg
.ьёс|ыд|гес	pl,nom,2sg,comp
.ьёс|ыд|гем	pl,nom,2sg,comp
.ьёс|ыд	pl,nom,2sg
.ьёс|эдлэн|гес	pl,gen,2sg,comp
.ьёс|эдлэн|гем	pl,gen,2sg,comp
.ьёс|эдлэн	pl,gen,2sg
.ьёс|ыдлэн|гес	pl,gen,2sg,comp
.ьёс|ыдлэн|гем	pl,gen,2sg,comp
.ьёс|ыдлэн	pl,gen,2sg
.ьёс|эдлэсь|гес	pl,abl,2sg,comp
.ьёс|эдлэсь|гем	pl,abl,2sg,comp
.ьёс|эдлэсь	pl,abl,2sg
.ьёс|ыдлэсь|гес	pl,abl,2sg,comp
.ьёс|ыдлэсь|гем	pl,abl,2sg,comp
.ьёс|ыдлэсь	pl,abl,2sg
.ьёс|эдлы|гес	pl,dat,2sg,comp
.ьёс|эдлы|гем	pl,dat,2sg,comp
.ьёс|эдлы	pl,dat,2sg
.ьёс|ыдлы|гес	pl,dat,2sg,comp
.ьёс|ыдлы|гем	pl,dat,2sg,comp
.ьёс|ыдлы	pl,dat,2sg
.ьёс|эдтэк|гес	pl,car,2sg,comp
.ьёс|эдтэк|гем	pl,car,2sg,comp
.ьёс|эдтэк	pl,car,2sg
.ьёс|ыдтэк|гес	pl,car,2sg,comp
.ьёс|ыдтэк|гем	pl,car,2sg,comp
.ьёс|ыдтэк	pl,car,2sg
.ьёс|эдъя|гес	pl,adv,2sg,comp
.ьёс|эдъя|гем	pl,adv,2sg,comp
.ьёс|эдъя	pl,adv,2sg
.ьёс|ыдъя|гес	pl,adv,2sg,comp
.ьёс|ыдъя|гем	pl,adv,2sg,comp
.ьёс|ыдъя	pl,adv,2sg
.ьёс|эдлань|гес	pl,app,2sg,comp
.ьёс|эдлань|гем	pl,app,2sg,comp
.ьёс|эдлань	pl,app,2sg
.ьёс|ыдлань|гес	pl,app,2sg,comp
.ьёс|ыдлань|гем	pl,app,2sg,comp
.ьёс|ыдлань	pl,app,2sg
.ьёс|дэ|гес	pl,acc,2sg,comp
.ьёс|дэ|гем	pl,acc,2sg,comp
.ьёс|дэ	pl,acc,2sg
.ьёс|тэ|гес	pl,acc,2sg,comp
.ьёс|тэ|гем	pl,acc,2sg,comp
.ьёс|тэ	pl,acc,2sg
.ьёс|эныд|гес	pl,ins,2sg,comp
.ьёс|эныд|гем	pl,ins,2sg,comp
.ьёс|эныд	pl,ins,2sg
.ьёс|ыныд|гес	pl,ins,2sg,comp
